YEAR,MONTH,STATE,TMAX,TMIN,PRCP,PRICE
2002,2,KENTUCKY,10.141048034934498,-2.1582241630276564,15.11353711790393,2.14
2002,2,MICHIGAN,3.527600472813239,-6.12275413711584,19.32919621749409,1.9
2002,2,MINNESOTA,2.765141113653699,-7.710450038138825,6.886346300533943,1.79
2002,2,MISSOURI,8.675107411385607,-3.444522019334049,12.217776584317935,1.98
2002,2,NEBRASKA,5.815488215488216,-7.092087542087542,5.904040404040404,1.9
2002,2,OHIO,7.1257785467128025,-3.923356401384083,16.43771626297578,2.0
2002,2,OKLAHOMA,11.984939759036145,-1.736144578313253,6.433734939759036,
2002,2,SOUTH DAKOTA,4.967713004484304,-8.720627802690583,2.080717488789237,1.76
2002,2,TENNESSEE,10.179497907949791,-2.5895397489539747,16.648535564853557,2.18
2002,2,WISCONSIN,3.238045738045738,-6.76999306999307,15.92065142065142,1.99
2002,3,ILLINOIS,8.422032353611302,-2.6139667350193667,27.694463431305536,1.98
2002,3,INDIANA,8.828679245283018,-1.966895368782161,36.04116638078902,1.91
2002,3,IOWA,5.256458852867831,-6.718977556109725,10.405985037406484,1.89
2002,3,KANSAS,12.478903189703413,-2.8107442641298266,6.604364857302742,1.97
2002,3,KENTUCKY,13.979467680608364,1.55297845373891,61.40684410646388,2.1
2002,3,MICHIGAN,4.147191601049869,-6.144146981627297,21.71968503937008,1.92
2002,3,MINNESOTA,0.1691424713031735,-9.316002700877783,13.331532748143148,1.82
2002,3,MISSOURI,10.971246390760346,-1.928103946102021,27.309913378248314,2.0
2002,3,NEBRASKA,6.983993902439025,-6.18719512195122,8.509146341463415,1.93
2002,3,OHIO,8.642097701149424,-1.875287356321839,32.01149425287356,1.99
2002,3,OKLAHOMA,15.088235294117649,1.408235294117647,13.576470588235294,
2002,3,SOUTH DAKOTA,0.28375,-11.072916666666666,12.15,1.74
2002,3,TENNESSEE,14.743656716417911,1.357089552238806,66.1268656716418,2.14
2002,3,WISCONSIN,3.114790018259282,-7.133505782105904,16.493609251369445,1.84
2002,4,ILLINOIS,17.55180639184808,5.8235757295044,42.30616025937934,1.96
2002,4,INDIANA,17.85416216216216,6.116216216216216,49.416936936936935,1.91
2002,4,IOWA,15.610466004583651,2.839852304558187,30.623121976063157,1.86
2002,4,KANSAS,20.48028011204482,7.496582633053221,34.24257703081233,1.98
2002,4,KENTUCKY,22.00054163845633,8.507989167230873,42.49018280297901,1.99
2002,4,MICHIGAN,13.658845944474686,2.064126292868808,28.81491562329885,1.88
2002,4,MINNESOTA,12.927598314606742,1.362289325842697,26.27949438202247,1.76
2002,4,MISSOURI,20.28154420921544,7.355118306351183,40.80846824408468,1.93
2002,4,NEBRASKA,18.47504105090312,4.186042692939245,22.56650246305419,1.85
2002,4,OHIO,17.543555555555557,5.738222222222222,43.802962962962965,1.94
2002,4,OKLAHOMA,22.690547263681594,9.62089552238806,37.0547263681592,
2002,4,SOUTH DAKOTA,14.723628691983125,0.7962025316455695,17.827004219409282,1.71
2002,4,TENNESSEE,22.45094339622641,7.995094339622641,37.12830188679245,2.25
2002,4,WISCONSIN,12.813991389913898,2.157933579335793,33.29612546125461,1.88
2002,5,ILLINOIS,20.733828828828827,8.812454954954955,57.6518018018018,2.0
2002,5,INDIANA,20.69410102437301,8.802896503002472,59.189332391381136,2.05
2002,5,IOWA,20.52082721488008,7.12511013215859,34.623837493881545,1.84
2002,5,KANSAS,22.693993506493506,10.579870129870129,60.08279220779221,1.96
2002,5,KENTUCKY,23.66327319587629,10.77770618556701,54.80541237113402,2.01
2002,5,MICHIGAN,16.83251659009699,4.765747830525779,33.18376722817764,1.92
2002,5,MINNESOTA,18.707554671968197,5.657057654075547,19.418820410868125,1.8
2002,5,MISSOURI,22.3822663723326,10.198969830757909,82.9224920284523,1.97
2002,5,NEBRASKA,21.99156626506024,8.089307228915663,38.94578313253012,1.91
2002,5,OHIO,20.382676056338028,8.092816901408451,45.08450704225352,2.0
2002,5,OKLAHOMA,24.8231884057971,12.77777777777778,51.56521739130435,
2002,5,SOUTH DAKOTA,19.201612903225808,4.85241935483871,25.141129032258064,1.74
2002,5,TENNESSEE,23.69277108433735,10.650200803212853,49.0281124497992,2.15
2002,5,WISCONSIN,17.5028761731759,5.453678474114441,23.628216772630942,1.85
2002,6,ILLINOIS,29.10831205015092,17.263338750870673,33.42094265149756,2.05
2002,6,INDIANA,28.839952153110048,16.82587149692413,27.649692412850307,2.07
2002,6,IOWA,28.507849570923774,16.442655224634024,30.17819283190308,1.88
2002,6,KANSAS,29.950369948776324,18.363688104723963,28.20091064314172,2.06
2002,6,KENTUCKY,30.132251381215468,17.81912983425414,30.395027624309392,2.14
2002,6,MICHIGAN,25.781436170212764,13.573351063829788,21.046808510638296,1.97
2002,6,MINNESOTA,26.979444444444447,15.510347222222224,57.16458333333333,1.82
2002,6,MISSOURI,29.63660329531052,17.922433460076046,25.514828897338404,1.97
2002,6,NEBRASKA,31.116876971608832,18.12429022082019,13.00473186119874,1.97
2002,6,OHIO,28.67198838896952,16.47402031930334,25.635703918722783,2.1
2002,6,OKLAHOMA,30.233529411764703,18.848235294117647,35.44117647058823,
2002,6,SOUTH DAKOTA,28.217916666666667,15.480416666666668,19.133333333333333,1.83
2002,6,TENNESSEE,29.710196078431373,17.310196078431375,28.63529411764706,2.28
2002,6,WISCONSIN,25.64411764705882,14.30484068627451,49.64736519607843,1.98
2002,7,ILLINOIS,31.693586858685865,19.61446894689469,20.403915391539154,2.24
2002,7,INDIANA,31.21976783885285,19.00126322977125,22.126322977125294,2.25
2002,7,IOWA,30.828236166007905,18.736882411067192,35.04594861660079,2.03
2002,7,KANSAS,33.15781678551838,20.74865606143719,20.12013165112452,2.22
2002,7,KENTUCKY,31.95279025016036,20.367607440667093,25.96215522771007,2.32
2002,7,MICHIGAN,29.880617408906883,16.451163967611336,21.944331983805668,2.16
2002,7,MINNESOTA,29.84202992843201,18.3181522446324,31.91021470396877,1.97
2002,7,MISSOURI,32.21206091869319,20.251707197248837,25.141979857528863,2.12
2002,7,NEBRASKA,33.311815561959655,19.997262247838616,15.295389048991357,2.11
2002,7,OHIO,31.64436813186813,18.79313186813187,20.25686813186813,2.32
2002,7,OKLAHOMA,33.254123711340206,21.389690721649487,32.58762886597938,
2002,7,SOUTH DAKOTA,31.017004048582997,18.27813765182186,21.61943319838057,1.99
2002,7,TENNESSEE,31.2422641509434,19.92301886792453,36.89056603773585,2.42
2002,7,WISCONSIN,29.45327380952381,17.44074404761905,22.882142857142856,2.08
2002,8,ILLINOIS,29.79577059344553,18.071811337466784,34.67028343666962,2.47
2002,8,INDIANA,29.766201022146507,18.02054514480409,23.22555366269165,2.58
2002,8,IOWA,27.65192307692308,15.826356015779092,48.00739644970414,2.27
2002,8,KANSAS,32.326644555002765,19.77534549474848,20.432835820895523,2.44
2002,8,KENTUCKY,31.8651837524178,19.28220502901354,20.91876208897485,2.39
2002,8,MICHIGAN,27.244960000000003,14.4696,31.997333333333334,2.44
2002,8,MINNESOTA,26.02417368762152,15.127414128321451,54.15294880103694,2.2
2002,8,MISSOURI,31.11368292682927,19.11365853658537,30.860487804878048,2.34
2002,8,NEBRASKA,30.122463768115946,17.514347826086954,47.78550724637681,2.38
2002,8,OHIO,30.27765667574932,17.894686648501363,15.599455040871934,2.56
2002,8,OKLAHOMA,32.9820652173913,21.007608695652173,32.983695652173914,
2002,8,SOUTH DAKOTA,26.704453441295545,15.319028340080973,51.25101214574899,2.23
2002,8,TENNESSEE,31.72941176470588,18.74669117647059,20.41176470588235,2.54
2002,8,WISCONSIN,26.86336398694749,14.755324829427469,34.45624443785227,2.29
2002,9,ILLINOIS,27.879972343858032,13.578359068909888,18.360682184835216,2.5
2002,9,INDIANA,27.91343335659456,13.810642009769715,30.93091416608513,2.55
2002,9,IOWA,25.61167809088601,11.49177456207159,13.925361766945926,2.43
2002,9,KANSAS,29.89064124783362,15.106065857885614,18.26054303870595,2.49
2002,9,KENTUCKY,29.19117647058824,15.909846547314578,58.148337595907925,2.55
2002,9,MICHIGAN,25.565242616033757,11.03006329113924,11.2457805907173,2.41
2002,9,MINNESOTA,23.65806451612903,11.203357472021068,23.170506912442395,2.27
2002,9,MISSOURI,28.728113063407186,14.615049656226129,16.00967659791189,2.38
2002,9,NEBRASKA,26.56038575667656,12.647329376854598,9.612759643916911,2.48
2002,9,OHIO,27.68241279069768,13.959738372093025,39.542151162790695,2.6
2002,9,OKLAHOMA,30.73265306122449,15.89387755102041,28.61904761904762,
2002,9,SOUTH DAKOTA,23.98688524590164,10.581147540983608,11.762295081967212,2.34
2002,9,TENNESSEE,29.036501901140685,15.631178707224334,65.48669201520913,2.52
2002,9,WISCONSIN,24.069650986342943,11.151957511380878,32.10015174506829,2.41
2002,10,ILLINOIS,16.688873873873874,5.57581081081081,25.36599099099099,2.36
2002,10,INDIANA,16.79467654986523,6.061927223719676,23.297506738544477,2.38
2002,10,IOWA,13.423263132413458,2.330694747034616,29.316388283708545,2.25
2002,10,KANSAS,16.473709940249865,5.766594242259641,38.10320478001086,2.52
2002,10,KENTUCKY,19.124857685009488,9.736875395319418,43.71473750790639,2.46
2002,10,MICHIGAN,13.380059970014992,2.7854572713643178,20.08995502248876,2.33
2002,10,MINNESOTA,10.39993564993565,0.6422136422136422,30.48069498069498,2.2
2002,10,MISSOURI,17.400445654865063,6.2127259222579845,30.548898242139146,2.43
2002,10,NEBRASKA,14.003872752420468,2.9565698478561546,33.17704011065007,2.37
2002,10,OHIO,16.412393162393162,6.076068376068376,21.905982905982903,2.43
2002,10,OKLAHOMA,18.82651933701657,8.192265193370165,24.69613259668508,
2002,10,SOUTH DAKOTA,10.429856115107912,-0.4122302158273381,26.23381294964029,2.21
2002,10,TENNESSEE,19.814606741573037,10.405243445692884,38.172284644194754,2.61
2002,10,WISCONSIN,12.038521513138898,2.3606410626624315,26.11839445567427,2.21
2002,11,ILLINOIS,9.082964549131573,-0.885105876754699,9.610992148465382,2.33
2002,11,INDIANA,9.023079596802225,0.0556482446993396,20.587069864442128,2.41
2002,11,IOWA,7.158788627935723,-4.130160692212608,1.831644004944376,2.22
2002,11,KANSAS,12.253684807256237,-0.5527777777777778,3.2953514739229024,2.55
2002,11,KENTUCKY,11.91525641025641,1.8222435897435896,27.89679487179487,2.6
2002,11,MICHIGAN,6.297063369397218,-2.082534775888717,13.77537351880474,2.31
2002,11,MINNESOTA,5.193028024606972,-4.963773069036227,1.1688311688311688,2.12
2002,11,MISSOURI,11.39345389709628,-0.45618950585838,7.151299032093734,2.43
2002,11,NEBRASKA,9.19605781865966,-3.7164257555847566,1.9750328515111693,2.37
2002,11,OHIO,8.482517482517483,0.4267132867132867,22.062937062937063,2.46
2002,11,OKLAHOMA,14.916582914572864,0.8065326633165829,4.170854271356784,
2002,11,SOUTH DAKOTA,6.355785123966942,-5.684297520661157,0.5247933884297521,2.15
2002,11,TENNESSEE,11.970850202429151,1.3327935222672065,31.765182186234817,2.66
2002,11,WISCONSIN,5.95614516620921,-3.7094845989630985,4.264409881061299,2.19
2002,12,ILLINOIS,4.725992613111727,-4.9131348107109885,17.503231763619574,2.37
2002,12,INDIANA,4.052728490123871,-4.169601606963509,23.25008369601607,2.43
2002,12,IOWA,4.117278511992168,-7.477068037200196,1.9645129711209008,2.22
2002,12,KANSAS,8.346256239600665,-3.85207986688852,6.7781475318912925,2.45
2002,12,KENTUCKY,7.119833653230966,-1.265195137555982,44.88675623800384,2.56
2002,12,MICHIGAN,1.42318407960199,-6.771442786069652,9.42587064676617,2.3
2002,12,MINNESOTA,1.41384126984127,-8.587873015873015,2.487619047619048,2.15
2002,12,MISSOURI,7.829505703422053,-3.7168314321926488,19.14955640050697,2.41
2002,12,NEBRASKA,6.630424528301887,-6.731603773584905,0.1014150943396226,2.32
2002,12,OHIO,3.07760989010989,-4.256181318681318,24.37912087912088,2.49
2002,12,OKLAHOMA,10.194701986754968,-1.2874172185430464,18.95364238410596,
2002,12,SOUTH DAKOTA,2.3433333333333333,-9.4575,1.3291666666666666,2.12
2002,12,TENNESSEE,7.529387755102041,-1.620408163265306,58.76326530612245,2.71
2002,12,WISCONSIN,1.5880437999408108,-7.659307487422314,4.903817697543652,2.18
2003,1,ILLINOIS,-0.6603847936949467,-10.166040797403802,5.5185442744552615,2.37
2003,1,INDIANA,-1.1364191251271618,-10.307087148185824,11.517802644964394,2.42
2003,1,IOWA,-1.7369099756690998,-12.779294403892944,3.88029197080292,2.19
2003,1,KANSAS,4.771894322653177,-7.752164137155706,2.9522203485103997,2.46
